temp,location,clouds,pressure,rain,time_stamp,humidity,wind,location_encoded
38.77,North Station,1.0,1005.54,0.018690451051327273,1545029101,0.91,11.06,7
38.65,Northeastern University,1.0,1005.53,0.015772808908849356,1545029101,0.91,10.88,8
39.63,South Station,1.0,1005.5,0.021180175347055297,1545029101,0.88,11.18,9
38.74,Theatre District,1.0,1005.51,0.01943043150174617,1545029101,0.91,11.09,10
38.71,West End,1.0,1005.54,0.01871404319473413,1545029101,0.91,11.03,11
21.25,Back Bay,0.3,1028.28,-0.05564919862590045,1544683501,0.55,4.88,0
21.17,Beacon Hill,0.29,1028.29,-0.05498332348751944,1544683501,0.56,4.93,1
21.07,Boston University,0.31,1028.29,-0.05744293793338784,1544683501,0.55,4.73,2
21.17,Fenway,0.31,1028.28,-0.0565173373953769,1544683501,0.55,4.77,3
21.22,Haymarket Square,0.29,1028.29,-0.053193445122914795,1544683501,0.56,5.0,5
21.25,North End,0.29,1028.29,-0.052517930605347374,1544683501,0.56,5.03,6
21.16,North Station,0.29,1028.29,-0.05347272491998467,1544683501,0.56,4.97,7
21.27,Northeastern University,0.31,1028.27,-0.05436465250022593,1544683501,0.55,4.85,8
21.3,Theatre District,0.3,1028.28,-0.05209172540850204,1544683501,0.56,4.98,10
21.14,West End,0.29,1028.29,-0.05321636673727426,1544683501,0.56,4.95,11
40.52,Back Bay,1.0,1014.17,-0.0116023672392771,1543213445,0.91,1.29,0
40.51,North Station,1.0,1014.18,-0.009195935580095238,1543213445,0.92,1.35,7
40.46,Theatre District,1.0,1014.17,-0.008879169528810849,1543213445,0.92,1.35,10
38.82,Back Bay,0.76,996.84,0.013124673919051588,1543452704,0.7,9.72,0
38.77,Beacon Hill,0.75,996.83,0.012908136798088776,1543452704,0.7,9.74,1
38.82,Boston University,0.76,996.86,0.011645030849123827,1543452704,0.7,9.6,2
38.74,Fenway,0.75,996.99,0.012096300584076403,1543452704,0.7,9.63,3
37.2,Financial District,0.74,996.95,0.013012762093822516,1543452704,0.75,9.79,4
38.77,Haymarket Square,0.75,996.82,0.014094467946137001,1543452704,0.7,9.78,5
38.79,North End,0.75,996.82,0.014595289614590001,1543452704,0.7,9.8,6
38.74,North Station,0.75,996.82,0.01387326133925626,1543452704,0.7,9.75,7
38.66,Northeastern University,0.76,996.85,0.014067191208937402,1543452704,0.7,9.72,8
37.11,South Station,0.75,996.83,0.014424460930570149,1543452704,0.75,9.84,9
38.66,Theatre District,0.75,996.83,0.014990136213739902,1543452704,0.7,9.8,10
38.69,West End,0.75,996.83,0.014422969778948413,1543452704,0.7,9.75,11
36.91,Back Bay,0.53,1002.84,0.015893525492117533,1543485174,0.7,9.46,0
36.87,Beacon Hill,0.54,1002.83,0.016623213921917568,1543485174,0.7,9.47,1
37.06,Boston University,0.53,1002.85,0.01473652684698834,1543485174,0.69,9.37,2
36.66,Fenway,0.52,1002.85,0.014742201414151168,1543485174,0.7,9.42,3
36.92,Financial District,0.54,1002.82,0.018220903107234676,1543485174,0.7,9.54,4
36.68,Haymarket Square,0.54,1002.82,0.017286413079673935,1543485174,0.7,9.5,5
36.7,North End,0.55,1002.82,0.018328336218019103,1543485174,0.7,9.52,6
36.62,North Station,0.55,1002.82,0.01809654354578072,1543485174,0.71,9.48,7
36.54,Northeastern University,0.52,1002.84,0.016395984564923083,1543485174,0.71,9.47,8
36.91,South Station,0.54,1002.82,0.01911406034737695,1543485174,0.7,9.55,9
36.52,Theatre District,0.54,1002.83,0.0184782663712042,1543485174,0.71,9.52,10
36.57,West End,0.54,1002.83,0.017949815396519853,1543485174,0.71,9.47,11
50.52,Back Bay,0.86,1022.08,-0.0337902794613143,1544892301,0.79,2.33,0
50.52,Beacon Hill,0.85,1022.08,-0.03433528008001474,1544892301,0.79,2.32,1
50.58,Boston University,0.86,1022.09,-0.03395184840755405,1544892301,0.79,2.29,2
50.61,Fenway,0.87,1022.08,-0.032775985629186266,1544892301,0.79,2.32,3
50.51,Haymarket Square,0.85,1022.08,-0.033748893929143264,1544892301,0.79,2.32,5
50.53,North End,0.85,1022.08,-0.033403407379722694,1544892301,0.79,2.33,6
50.57,North Station,0.85,1022.08,-0.03348521072730648,1544892301,0.79,2.31,7
50.69,Northeastern University,0.86,1022.07,-0.03197979325928202,1544892301,0.79,2.35,8
50.12,South Station,0.85,1022.07,-0.0322208966671127,1544892301,0.81,2.38,9
50.61,Theatre District,0.85,1022.07,-0.032217549510193066,1544892301,0.79,2.36,10
50.55,West End,0.85,1022.08,-0.032918182306502786,1544892301,0.79,2.31,11
38.85,Boston University,0.77,996.82,0.011311731900036648,1543452548,0.7,9.55,2
54.62,Boston University,0.66,999.87,0.0015179124918205389,1543852377,0.79,7.5,2
25.04,Fenway,0.76,1006.36,0.06758415127475814,1545129902,0.53,17.84,3
39.66,Back Bay,0.71,1000.4,-0.04606582136928239,1545086702,0.7,9.91,0
39.71,Beacon Hill,0.72,1000.38,-0.04333864514937602,1545086702,0.7,10.04,1
39.54,Boston University,0.7,1000.43,-0.051229472722695846,1545086702,0.7,9.6,2
40.57,Financial District,0.72,1000.37,-0.03948787942285037,1545086702,0.67,10.23,4
40.52,South Station,0.76,1000.51,-0.03717988324872579,1545086702,0.67,10.16,9
39.53,Theatre District,0.76,1000.52,-0.03927853951377358,1545086702,0.7,10.06,10
39.56,West End,0.72,1000.37,-0.04122339389283525,1545086702,0.7,10.1,11
40.35,Boston University,1.0,1014.17,-0.01471210841134507,1543212944,0.91,1.09,2
40.26,Fenway,1.0,1014.17,-0.014031248099357185,1543212944,0.92,1.11,3
40.49,South Station,1.0,1014.18,-0.010151289372601013,1543212944,0.92,1.27,9
40.41,West End,1.0,1014.19,-0.010739201658807929,1543212944,0.92,1.22,11
23.81,West End,0.5,1008.78,0.01619748806348298,1545137102,0.51,14.95,11
36.42,Back Bay,0.9,1018.82,0.00425602406026826,1543632774,0.7,3.73,0
36.42,Beacon Hill,0.9,1018.82,0.004252124911459987,1543632774,0.7,3.72,1
36.35,Boston University,0.9,1018.82,0.003646716295037322,1543632774,0.7,3.68,2
36.27,Fenway,0.9,1018.82,0.0046576045751720585,1543632774,0.71,3.72,3
36.42,Financial District,0.9,1018.82,0.005327773298347438,1543632774,0.7,3.76,4
36.44,Haymarket Square,0.9,1018.82,0.005051919371567237,1543632774,0.7,3.73,5
36.47,North End,0.9,1018.82,0.005261428532008949,1543632774,0.7,3.73,6
36.4,North Station,0.9,1018.82,0.004966690153679565,1543632774,0.7,3.71,7
36.31,Northeastern University,0.9,1018.82,0.00595822070374652,1543632774,0.71,3.75,8
36.34,Theatre District,0.9,1018.82,0.005926192160174537,1543632774,0.7,3.75,10
36.35,West End,0.9,1018.82,0.005475645384279915,1543632774,0.7,3.71,11
29.23,Back Bay,0.6,1034.67,-0.05776048403434686,1544769901,0.73,0.83,0
29.38,North End,0.59,1034.68,-0.05706185052275714,1544769901,0.73,0.83,6
41.92,Back Bay,0.18,1006.43,0.029011952075109093,1543503174,0.57,10.34,0
41.83,Beacon Hill,0.18,1006.42,0.029414420622813964,1543503174,0.57,10.37,1
41.89,Boston University,0.17,1006.44,0.027358386493148146,1543503174,0.57,10.25,2
42.01,Fenway,0.17,1006.43,0.02801203225320137,1543503174,0.57,10.27,3
41.83,Financial District,0.18,1006.41,0.030759986038717102,1543503174,0.57,10.43,4
41.9,Haymarket Square,0.18,1006.41,0.03089159100035488,1543503174,0.57,10.42,5
41.91,North End,0.18,1006.41,0.031217719819707668,1543503174,0.57,10.43,6
41.94,North Station,0.18,1006.41,0.03096122362300946,1543503174,0.57,10.4,7
42.0,Northeastern University,0.17,1006.43,0.029371194850497773,1543503174,0.57,10.31,8
41.86,South Station,0.18,1006.41,0.03157523908008386,1543503174,0.57,10.43,9
41.93,Theatre District,0.18,1006.42,0.03143692701272016,1543503174,0.57,10.4,10
41.91,West End,0.18,1006.42,0.031394312403776325,1543503174,0.57,10.39,11
33.54,Back Bay,0.42,991.75,-0.08807004535471208,1543397531,0.83,5.89,0
33.5,Beacon Hill,0.42,991.8,-0.08755463570417987,1543397531,0.84,5.88,1
33.61,Boston University,0.42,991.76,-0.08883359704709903,1543397531,0.83,5.81,2
33.3,Fenway,0.42,991.82,-0.08848942266116921,1543397531,0.84,5.82,3
34.17,Financial District,0.42,991.74,-0.08582878408476802,1543397531,0.81,5.97,4
33.39,Haymarket Square,0.42,991.79,-0.08673657470592389,1543397531,0.84,5.91,5
33.41,North End,0.42,991.79,-0.08623575303745667,1543397531,0.84,5.93,6
33.34,North Station,0.42,991.79,-0.08684116165386513,1543397531,0.84,5.89,7
33.21,Northeastern University,0.42,991.82,-0.08712978678536842,1543397531,0.84,5.87,8
34.13,South Station,0.42,991.8,-0.08521518613751766,1543397531,0.81,5.95,9
33.22,Theatre District,0.42,991.75,-0.08585014862599394,1543397531,0.84,5.95,10
33.28,West End,0.42,991.79,-0.08635156415333256,1543397531,0.84,5.89,11
39.95,Back Bay,0.12,1022.78,-0.027048799480198227,1543679585,0.61,3.32,0
39.92,Beacon Hill,0.12,1022.78,-0.026644766462055713,1543679585,0.61,3.34,1
38.99,Financial District,0.11,1022.78,-0.027435211330868015,1543679585,0.63,3.36,4
39.91,Haymarket Square,0.11,1022.78,-0.026288811542983126,1543679585,0.61,3.36,5
39.94,North Station,0.11,1022.78,-0.025927866412317258,1543679585,0.61,3.36,7
39.97,Theatre District,0.12,1022.78,-0.025185054079628344,1543679585,0.61,3.34,10
39.91,West End,0.11,1022.78,-0.025535530840613774,1543679585,0.61,3.35,11
41.65,Back Bay,0.46,1023.67,-0.010259472339001263,1544924701,0.72,6.2,0
41.61,Beacon Hill,0.45,1023.68,-0.010219810192666046,1544924701,0.72,6.23,1
41.59,Boston University,0.48,1023.67,-0.011320570624860693,1544924701,0.72,6.05,2
41.5,Fenway,0.48,1023.67,-0.01025600839190588,1544924701,0.72,6.12,3
42.85,Financial District,0.44,1023.67,-0.007417233145872615,1544924701,0.69,6.34,4
41.68,Haymarket Square,0.44,1023.68,-0.009635961750149136,1544924701,0.71,6.28,5
41.72,North End,0.44,1023.68,-0.009096424621574783,1544924701,0.71,6.3,6
41.63,North Station,0.44,1023.68,-0.009658245261960019,1544924701,0.72,6.24,7
41.56,Northeastern University,0.47,1023.67,-0.008681102677840613,1544924701,0.72,6.2,8
42.85,South Station,0.44,1023.67,-0.00650471817564835,1544924701,0.69,6.35,9
41.66,Theatre District,0.45,1023.67,-0.0077135051859897885,1544924701,0.72,6.3,10
41.59,West End,0.45,1023.68,-0.00874416595046057,1544924701,0.72,6.23,11
39.14,North Station,0.82,996.07,0.02909434204839556,1543449728,0.67,10.7,7
39.18,Back Bay,0.14,992.21,-0.04831411944155661,1543364120,0.72,8.78,0
39.15,Beacon Hill,0.13,992.19,-0.047756018716214044,1543364120,0.72,8.85,1
39.21,Boston University,0.14,992.21,-0.050438536215636987,1543364120,0.72,8.62,2
38.94,Fenway,0.14,992.23,-0.050024608626713984,1543364120,0.73,8.64,3
39.28,Financial District,0.13,992.19,-0.0454967091241798,1543364120,0.72,8.95,4
39.12,Haymarket Square,0.13,992.18,-0.0454581114888839,1543364120,0.73,8.94,5
39.16,North End,0.13,992.17,-0.04519696612457835,1543364120,0.72,8.97,6
39.06,North Station,0.13,992.17,-0.04577814449504558,1543364120,0.73,8.91,7
38.92,Northeastern University,0.14,992.23,-0.04821879840234544,1543364120,0.73,8.71,8
39.23,South Station,0.13,992.2,-0.04495089983331013,1543364120,0.72,8.94,9
38.96,Theatre District,0.13,992.2,-0.04586115961491544,1543364120,0.73,8.88,10
39.0,West End,0.13,992.18,-0.0455584640235287,1543364120,0.73,8.89,11
40.39,Back Bay,0.92,1013.79,0.005264056577416909,1543210159,0.93,2.71,0
40.33,Financial District,0.92,1013.8,0.007430061913652253,1543210159,0.94,2.79,4
36.36,Back Bay,0.29,1001.89,-0.06876880083123638,1545101101,0.69,10.0,0
36.41,Boston University,0.29,1001.83,-0.06985634044727362,1545101101,0.69,9.92,2
36.09,Fenway,0.29,1001.83,-0.06970301136298929,1545101101,0.69,9.96,3
36.29,Haymarket Square,0.29,1001.75,-0.06778565930333968,1545101101,0.69,10.06,5
36.33,North End,0.29,1001.75,-0.06740145729378355,1545101101,0.69,10.07,6
36.22,North Station,0.29,1001.76,-0.06804354362139975,1545101101,0.69,10.03,7
36.03,Northeastern University,0.29,1001.82,-0.06793308183182489,1545101101,0.7,10.01,8
36.08,Theatre District,0.29,1001.77,-0.06664984145307074,1545101101,0.7,10.08,10
38.09,Back Bay,0.35,998.19,0.005394524726241912,1543458729,0.71,10.38,0
38.06,Beacon Hill,0.34,998.17,0.005331284975369499,1543458729,0.71,10.41,1
39.22,Financial District,0.35,998.16,0.008905868002344164,1543458729,0.68,10.51,4
37.97,North Station,0.37,998.28,0.01381163865750068,1543458729,0.72,10.75,7
37.82,Theatre District,0.37,998.3,0.014678427511555014,1543458729,0.72,10.79,10
37.91,West End,0.37,998.29,0.014186654248064201,1543458729,0.72,10.74,11
30.8,Beacon Hill,0.0,1012.32,-0.01642576684101016,1545158702,0.46,13.08,1
30.96,Boston University,0.0,1012.35,-0.01856534802243459,1545158702,0.45,12.93,2
30.93,Fenway,0.0,1012.35,-0.01753997452811973,1545158702,0.45,12.99,3
31.19,Financial District,0.0,1012.31,-0.01409688315057167,1545158702,0.45,13.18,4
30.83,North Station,0.0,1012.32,-0.015303742710372603,1545158702,0.46,13.09,7
30.79,West End,0.0,1012.32,-0.014775429749690261,1545158702,0.46,13.09,11
39.53,Back Bay,0.83,995.65,0.02886228763577492,1543447929,0.66,10.8,0
39.53,Boston University,0.82,995.67,0.02622020261976843,1543447929,0.66,10.64,2
39.32,Fenway,0.83,995.67,0.02759357356180203,1543447929,0.66,10.71,3
40.4,Financial District,0.84,995.62,0.03311507531238078,1543447929,0.64,10.95,4
39.48,Haymarket Square,0.83,995.62,0.03064310016176819,1543447929,0.66,10.88,5
39.52,North End,0.84,995.61,0.03183832067020376,1543447929,0.66,10.91,6
39.33,Northeastern University,0.83,995.66,0.029572038886357177,1543447929,0.66,10.79,8
40.38,South Station,0.84,995.63,0.03418496315059372,1543447929,0.64,10.97,9
39.37,Theatre District,0.84,995.63,0.0322352050183099,1543447929,0.66,10.91,10
39.36,West End,0.83,995.62,0.03069808274618424,1543447929,0.66,10.84,11
32.17,Back Bay,0.6,1034.09,-0.04956163153197224,1544733901,0.61,1.34,0
32.06,Fenway,0.61,1034.09,-0.04986650301545126,1544733901,0.61,1.27,3
32.81,Financial District,0.58,1034.09,-0.04717281299316767,1544733901,0.6,1.47,4
32.18,Haymarket Square,0.58,1034.09,-0.04807630714482514,1544733901,0.62,1.43,5
32.21,North End,0.58,1034.09,-0.047556127746290144,1544733901,0.62,1.45,6
32.16,North Station,0.58,1034.09,-0.0482781560216381,1544733901,0.62,1.4,7
32.07,Northeastern University,0.6,1034.09,-0.04830608251556612,1544733901,0.62,1.33,8
32.79,South Station,0.59,1034.09,-0.0457579120131868,1544733901,0.6,1.48,9
32.09,Theatre District,0.59,1034.09,-0.04695224539436538,1544733901,0.62,1.43,10
39.87,South Station,1.0,1016.92,0.0065046967666688715,1543611175,0.63,3.62,9
20.26,Back Bay,0.45,1031.72,-0.06558371792287687,1544701501,0.63,2.79,0
20.29,Beacon Hill,0.45,1031.72,-0.06444219804816953,1544701501,0.63,2.85,1
20.13,Boston University,0.45,1031.72,-0.06685748086179899,1544701501,0.62,2.73,2
19.89,Fenway,0.45,1031.72,-0.0670883269770286,1544701501,0.63,2.71,3
20.23,Financial District,0.46,1031.71,-0.06313768289992083,1544701501,0.63,2.88,4
20.26,Haymarket Square,0.45,1031.72,-0.0631178517621862,1544701501,0.63,2.9,5
20.32,North End,0.45,1031.72,-0.06269493429250872,1544701501,0.63,2.91,6
20.11,North Station,0.45,1031.72,-0.06326068089177284,1544701501,0.63,2.89,7
19.94,Northeastern University,0.45,1031.71,-0.06580910632744974,1544701501,0.63,2.74,8
20.16,South Station,0.46,1031.71,-0.06267134227826432,1544701501,0.63,2.87,9
20.07,Theatre District,0.46,1031.71,-0.0631601312357617,1544701501,0.63,2.84,10
20.06,West End,0.45,1031.72,-0.06306239589926577,1544701501,0.63,2.87,11
40.35,Boston University,1.0,1014.17,-0.014864668598718822,1543212884,0.91,1.08,2
40.26,Fenway,1.0,1014.17,-0.014339143405777577,1543212884,0.92,1.09,3
40.54,North End,1.0,1014.19,-0.011168924404557856,1543212884,0.91,1.25,6
40.48,South Station,1.0,1014.18,-0.010323207290042546,1543212884,0.92,1.26,9
36.45,Beacon Hill,0.87,1018.48,0.008794203928317756,1543630198,0.69,4.22,1
36.24,Boston University,0.87,1018.49,0.010370870521896336,1543630198,0.7,4.31,2
36.26,Fenway,0.87,1018.48,0.010675603862239313,1543630198,0.7,4.32,3
36.41,Financial District,0.87,1018.48,0.0087050755616076,1543630198,0.69,4.19,4
36.23,North Station,0.87,1018.48,0.009203918005354694,1543630198,0.7,4.19,7
36.27,Northeastern University,0.87,1018.48,0.01114147120539144,1543630198,0.7,4.3,8
36.21,South Station,0.87,1018.48,0.009623409604728295,1543630198,0.7,4.2,9
36.16,Theatre District,0.87,1018.48,0.009988727162721034,1543630198,0.7,4.22,10
36.17,West End,0.87,1018.48,0.009848850624933903,1543630198,0.7,4.2,11
44.87,Fenway,0.88,1009.85,0.09232962320076865,1543264508,0.84,9.29,3
42.78,Back Bay,0.18,1023.04,-0.023997463395701857,1544921101,0.71,6.33,0
42.75,Beacon Hill,0.17,1023.04,-0.023823861609372443,1544921101,0.71,6.37,1
42.68,Boston University,0.19,1023.05,-0.02672368669598768,1544921101,0.71,6.11,2
42.68,Fenway,0.19,1023.04,-0.025370322982453786,1544921101,0.71,6.19,3
43.91,Financial District,0.17,1023.04,-0.019972951247950732,1544921101,0.68,6.52,4
42.75,Haymarket Square,0.17,1023.04,-0.021975436776060064,1544921101,0.71,6.45,5
42.78,North End,0.17,1023.04,-0.021144587139431792,1544921101,0.71,6.49,6
42.7,North Station,0.17,1023.05,-0.022505275872077846,1544921101,0.71,6.4,7
42.7,Northeastern University,0.19,1023.04,-0.022865741361627556,1544921101,0.71,6.3,8
42.72,Theatre District,0.18,1023.04,-0.020424558407114546,1544921101,0.71,6.47,10
42.69,West End,0.17,1023.05,-0.0220742248402388,1544921101,0.71,6.39,11
26.63,Back Bay,0.44,1034.02,-0.04722349569719597,1544780701,0.81,2.39,0
26.65,Beacon Hill,0.45,1034.02,-0.046492242796958294,1544780701,0.81,2.39,1
26.69,Haymarket Square,0.45,1034.02,-0.04565373287670127,1544780701,0.81,2.4,5
26.76,North End,0.45,1034.02,-0.04521145767694179,1544780701,0.81,2.41,6
26.35,Northeastern University,0.44,1034.03,-0.04651327116810933,1544780701,0.81,2.39,8
26.47,Theatre District,0.45,1034.02,-0.04477411429371614,1544780701,0.82,2.41,10
39.26,Back Bay,1.0,1019.52,0.0293,1543740774,0.86,3.99,0
39.26,Beacon Hill,1.0,1019.53,0.0294,1543740774,0.86,4.03,1
39.08,Fenway,1.0,1019.5,0.0299,1543740774,0.87,3.91,3
39.28,Financial District,1.0,1019.54,0.0322,1543740774,0.86,4.1,4
39.29,Haymarket Square,1.0,1019.54,0.0315,1543740774,0.86,4.08,5
39.33,North End,1.0,1019.54,0.0325,1543740774,0.86,4.1,6
39.24,North Station,1.0,1019.54,0.0295,1543740774,0.86,4.06,7
39.13,Northeastern University,1.0,1019.51,0.03,1543740774,0.87,3.96,8
39.26,South Station,1.0,1019.53,0.032,1543740774,0.86,4.11,9
39.19,Theatre District,1.0,1019.53,0.0313,1543740774,0.87,4.06,10
39.19,West End,1.0,1019.54,0.0294,1543740774,0.86,4.05,11
41.78,Back Bay,0.15,1016.57,-0.05751489818750599,1543596774,0.57,2.51,0
41.74,Beacon Hill,0.14,1016.57,-0.05658397853598274,1543596774,0.57,2.6,1
41.78,Boston University,0.16,1016.57,-0.0574476003723845,1543596774,0.57,2.46,2
41.7,Fenway,0.15,1016.57,-0.05876880330778533,1543596774,0.57,2.41,3
41.45,Financial District,0.14,1016.57,-0.0561427360039346,1543596774,0.58,2.61,4
41.77,Haymarket Square,0.14,1016.57,-0.054677480512467014,1543596774,0.57,2.68,5
41.8,North End,0.14,1016.57,-0.05415730111393202,1543596774,0.57,2.7,6
41.75,North Station,0.14,1016.57,-0.054257988913107624,1543596774,0.57,2.69,7
41.69,Northeastern University,0.15,1016.57,-0.0580309811866897,1543596774,0.57,2.41,8
41.44,South Station,0.14,1016.57,-0.05587091923995047,1543596774,0.58,2.58,9
41.67,Theatre District,0.14,1016.57,-0.055977899390526886,1543596774,0.57,2.56,10
41.7,West End,0.14,1016.57,-0.05437037415866541,1543596774,0.57,2.65,11
40.57,Haymarket Square,0.99,1014.86,0.00420314211577022,1543228509,0.95,2.05,5
40.6,North End,0.99,1014.86,0.004723321514305212,1543228509,0.95,2.07,6
28.45,Back Bay,0.53,1034.51,-0.026899503457002538,1544777101,0.77,3.12,0
28.21,Fenway,0.54,1034.51,-0.027218386876143086,1544777101,0.78,3.04,3
28.55,Haymarket Square,0.52,1034.51,-0.024936496584572865,1544777101,0.77,3.22,5
28.62,North End,0.52,1034.51,-0.024338886265780957,1544777101,0.77,3.24,6
28.51,North Station,0.52,1034.51,-0.025021725802474748,1544777101,0.77,3.2,7
28.2,Northeastern University,0.54,1034.51,-0.025859224278860893,1544777101,0.78,3.08,8
28.4,South Station,0.52,1034.51,-0.02438348009944491,1544777101,0.78,3.21,9
28.32,Theatre District,0.53,1034.51,-0.024311809856996547,1544777101,0.78,3.18,10
37.84,Back Bay,0.44,998.93,-0.003968747090226543,1543466783,0.7,9.35,0
37.82,Beacon Hill,0.45,998.92,-0.003045008081230094,1543466783,0.7,9.37,1
37.84,Boston University,0.43,998.94,-0.005874909720077426,1543466783,0.7,9.24,2
37.7,Fenway,0.43,998.94,-0.00537314149458723,1543466783,0.7,9.28,3
37.93,Financial District,0.45,998.91,-0.0017241461898009902,1543466783,0.69,9.44,4
37.82,Haymarket Square,0.45,998.91,-0.0018586769331818687,1543466783,0.7,9.41,5
37.86,North End,0.45,998.91,-0.0014744749236257348,1543466783,0.7,9.42,6
37.79,North Station,0.45,998.91,-0.0020798835400626103,1543466783,0.7,9.38,7
37.67,Northeastern University,0.43,998.93,-0.0037827773284107025,1543466783,0.7,9.34,8
37.89,South Station,0.45,998.91,-0.0004960884655957898,1543466783,0.7,9.45,9
